subscriber_id,user_id,protocol,src_ip,src_port,post_nat_source_ip,post_nat_source_port,dest_ip,dest_port,timestamp,flow_start_time,flow_end_time,bytes_sent,bytes_received,session_id,action,application
user_52,user_52,FTP,10.203.81.142,80,10.117.226.67,80,65.7.104.234,30732,2025-07-14 12:27:18,2025-07-14 12:27:18,2025-07-14 12:28:22,20696,2054,290d065c-13a1-48da-b516-363377b622b6,ALLOW,FTP
user_52,user_52,HTTP,50.66.190.232,80,192.168.201.120,32912,176.41.163.108,53,2025-07-14 01:55:02,2025-07-14 01:55:02,2025-07-14 12:59:23,136647,118405,ff81898b-db6c-4faa-afcb-4a73b15e1837,ALLOW,HTTP
user_52,user_52,ICMP,10.42.168.19,80,10.26.227.107,80,109.195.244.244,31749,2025-07-14 13:00:32,2025-07-14 13:00:32,2025-07-14 13:05:04,2187,26675,ff81898b-db6c-4faa-afcb-4a73b15e1837,ALLOW,HTTP
user_52,user_52,TCP,192.168.131.174,53,192.168.226.25,57646,171.105.4.160,27696,2025-07-14 13:04:32,2025-07-14 13:04:32,2025-07-14 13:07:20,14977,4922,ff81898b-db6c-4faa-afcb-4a73b15e1837,ALLOW,HTTP
user_52,user_52,TCP,10.57.235.3,80,172.31.102.200,2814,111.95.181.231,80,2025-07-14 13:10:32,2025-07-14 13:10:32,2025-07-14 13:24:53,9297,7896,ff81898b-db6c-4faa-afcb-4a73b15e1837,ALLOW,HTTPS
user_52,user_52,NonPublicAPI,74.177.32.224,40668,172.17.219.248,443,137.206.174.220,80,2025-07-14 00:36:35,2025-07-14 00:36:35,2025-07-14 17:20:26,117682,130561,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,ALLOW,NonPublicAPI
user_52,user_52,UDP,10.131.153.173,443,192.168.105.43,54265,24.147.220.224,443,2025-07-14 17:16:16,2025-07-14 17:16:16,2025-07-14 17:26:01,1531,9813,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,ALLOW,HTTPS
user_52,user_52,HTTPS,172.16.113.61,26300,172.24.165.113,443,134.109.93.52,22,2025-07-14 17:14:16,2025-07-14 17:14:16,2025-07-14 17:16:33,10948,11979,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,ALLOW,FTP
user_52,user_52,SMTP,10.239.125.138,22,10.170.72.34,32389,84.168.102.10,443,2025-07-14 17:18:16,2025-07-14 17:18:16,2025-07-14 17:25:51,-2395,20746,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,ALLOW,HTTPS
user_52,user_52,HTTPS,49.219.234.241,443,10.123.229.3,443,144.178.251.98,80,2025-07-14 02:34:34,2025-07-14 02:34:34,2025-07-14 15:09:57,136960,103473,16e52fbe-cf50-43bb-9afb-2b64148940a0,ALLOW,HTTPS
user_52,user_52,TCP,10.112.78.163,443,10.211.213.82,51850,109.140.176.174,443,2025-07-14 15:03:10,2025-07-14 15:03:10,2025-07-14 15:08:42,3091,9953,16e52fbe-cf50-43bb-9afb-2b64148940a0,ALLOW,HTTP
user_52,user_52,HTTPS,172.28.241.219,53,192.168.2.230,31609,115.148.85.63,10223,2025-07-14 15:04:10,2025-07-14 15:04:10,2025-07-14 15:05:15,11027,13927,16e52fbe-cf50-43bb-9afb-2b64148940a0,ALLOW,SMTP
user_52,user_52,UDP,10.193.172.18,22,192.168.138.212,20980,63.107.139.15,443,2025-07-14 15:03:10,2025-07-14 15:03:10,2025-07-14 15:05:07,-413,25519,16e52fbe-cf50-43bb-9afb-2b64148940a0,ALLOW,DNS
user_52,user_52,HTTP,10.151.241.155,25,172.23.234.132,31427,129.176.6.60,10263,2025-07-14 08:24:59,2025-07-14 08:24:59,2025-07-14 08:36:44,10194,3106,e2987a45-74c5-4de9-a333-b33c4011e10c,ALLOW,FTP
user_52,user_52,HTTPS,192.168.179.169,61249,192.168.1.128,50591,83.241.110.100,443,2025-07-14 08:27:59,2025-07-14 08:27:59,2025-07-14 08:41:24,4903,4325,e2987a45-74c5-4de9-a333-b33c4011e10c,ALLOW,SSH
user_52,user_52,FTP,192.168.117.185,53,192.168.181.46,443,189.127.192.240,443,2025-07-14 08:32:59,2025-07-14 08:32:59,2025-07-14 08:46:00,-661,-7481,e2987a45-74c5-4de9-a333-b33c4011e10c,ALLOW,HTTP
user_52,user_52,NonPublicAPI,126.13.20.65,80,10.154.50.152,80,197.215.174.152,22,2025-07-14 13:28:37,2025-07-14 13:28:37,2025-07-14 08:43:27,111838,111661,e2987a45-74c5-4de9-a333-b33c4011e10c,ALLOW,NonPublicAPI
user_53,user_53,UDP,192.168.241.82,80,192.168.88.244,22,209.155.212.34,80,2025-07-14 08:01:27,2025-07-14 08:01:27,2025-07-14 08:13:28,6808,21645,c9d76477-bffa-40d2-b9a9-7131a7a24600,ALLOW,HTTPS
user_53,user_53,TCP,192.168.39.13,80,10.6.72.247,80,153.127.38.84,3410,2025-07-14 08:03:27,2025-07-14 08:03:27,2025-07-14 08:07:46,10825,11184,c9d76477-bffa-40d2-b9a9-7131a7a24600,ALLOW,HTTP
user_53,user_53,HTTPS,192.168.160.46,53,192.168.184.250,55433,194.97.182.159,25,2025-07-14 08:09:27,2025-07-14 08:09:27,2025-07-14 08:22:55,10215,6427,c9d76477-bffa-40d2-b9a9-7131a7a24600,ALLOW,HTTP
user_53,user_53,HTTPS,127.55.76.145,443,192.168.133.159,60811,124.44.245.73,11580,2025-07-14 23:55:57,2025-07-14 23:55:57,2025-07-14 08:15:02,140659,99410,c9d76477-bffa-40d2-b9a9-7131a7a24600,ALLOW,HTTPS
user_53,user_53,HTTP,172.19.53.87,48809,10.87.8.192,53,132.245.172.96,443,2025-07-14 15:49:02,2025-07-14 15:49:02,2025-07-14 15:49:43,12074,4393,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,ALLOW,HTTP
user_53,user_53,TCP,10.21.155.71,53,10.241.5.92,25503,30.110.128.164,33023,2025-07-14 15:50:02,2025-07-14 15:50:02,2025-07-14 16:03:46,14199,4459,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,ALLOW,SMTP
user_53,user_53,HTTP,139.188.153.252,443,10.151.251.72,49190,196.101.159.110,28639,2025-07-14 11:45:19,2025-07-14 11:45:19,2025-07-14 16:03:46,101031,117270,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,ALLOW,HTTP
user_53,user_53,FTP,192.168.114.52,80,10.110.155.226,80,131.241.198.10,52474,2025-07-14 15:52:02,2025-07-14 15:52:02,2025-07-14 15:58:00,2846,6461,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,ALLOW,FTP
user_53,user_53,HTTPS,172.31.189.225,58708,10.4.222.27,24137,146.141.138.49,22681,2025-07-14 16:53:30,2025-07-14 16:53:30,2025-07-14 17:01:53,1669,5341,2b55f79b-b6ea-4032-9a76-eee45ea279b1,ALLOW,HTTP
user_53,user_53,UDP,10.147.18.231,53,10.89.27.54,80,137.184.112.191,53,2025-07-14 16:54:30,2025-07-14 16:54:30,2025-07-14 17:03:17,9886,3133,2b55f79b-b6ea-4032-9a76-eee45ea279b1,ALLOW,HTTPS
user_53,user_53,HTTPS,67.55.31.114,80,192.168.116.1,26143,68.21.56.65,22,2025-07-14 22:24:12,2025-07-14 22:24:12,2025-07-14 17:12:14,143917,128569,2b55f79b-b6ea-4032-9a76-eee45ea279b1,ALLOW,HTTPS
user_53,user_53,UDP,10.174.19.11,53,10.0.7.229,49334,65.184.80.193,80,2025-07-14 16:56:30,2025-07-14 16:56:30,2025-07-14 17:07:44,3248,9148,2b55f79b-b6ea-4032-9a76-eee45ea279b1,ALLOW,HTTP
user_53,user_53,NonPublicAPI,75.244.181.178,80,10.154.1.110,443,168.84.6.211,80,2025-07-14 14:39:36,2025-07-14 14:39:36,2025-07-14 12:30:16,137292,109110,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,ALLOW,NonPublicAPI
user_53,user_53,HTTP,10.6.64.181,25,10.147.244.197,4451,160.230.241.179,55766,2025-07-14 12:17:22,2025-07-14 12:17:22,2025-07-14 12:26:56,14399,1211,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,ALLOW,HTTPS
user_53,user_53,UDP,172.21.199.211,80,10.182.246.205,32599,157.129.234.14,53,2025-07-14 12:22:22,2025-07-14 12:22:22,2025-07-14 12:30:34,5227,21601,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,ALLOW,DNS
user_53,user_53,HTTPS,192.168.202.34,80,10.164.125.32,36426,140.202.61.4,25,2025-07-14 12:28:22,2025-07-14 12:28:22,2025-07-14 12:37:34,11235,188,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,ALLOW,DNS
user_53,user_53,UDP,192.168.104.207,36999,172.21.51.43,80,110.199.3.52,53,2025-07-14 08:10:39,2025-07-14 08:10:39,2025-07-14 08:13:19,9031,501,77a280d8-018c-470d-bc73-a25dd13605c3,ALLOW,HTTP
user_53,user_53,HTTPS,130.144.175.113,80,192.168.151.204,80,186.110.238.1,29693,2025-07-14 00:49:10,2025-07-14 00:49:10,2025-07-14 08:23:44,111835,121913,77a280d8-018c-470d-bc73-a25dd13605c3,ALLOW,HTTPS
user_53,user_53,UDP,10.248.87.22,55228,10.68.249.89,26009,177.254.27.185,57348,2025-07-14 08:16:39,2025-07-14 08:16:39,2025-07-14 08:28:59,544,2535,77a280d8-018c-470d-bc73-a25dd13605c3,ALLOW,DNS
user_53,user_53,UDP,172.18.252.254,443,10.237.22.157,15882,60.29.89.161,80,2025-07-14 08:22:39,2025-07-14 08:22:39,2025-07-14 08:32:44,690,-2984,77a280d8-018c-470d-bc73-a25dd13605c3,ALLOW,DNS
user_53,user_53,TCP,10.99.158.212,41379,192.168.81.247,80,184.137.175.42,443,2025-07-14 14:18:33,2025-07-14 14:18:33,2025-07-14 14:30:38,10060,2372,a903d0a0-527d-496c-86aa-558779b0c0fd,ALLOW,FTP
user_53,user_53,NonPublicAPI,154.31.217.39,443,172.29.206.156,80,142.98.180.81,30410,2025-07-14 00:00:14,2025-07-14 00:00:14,2025-07-14 14:20:27,133673,91018,a903d0a0-527d-496c-86aa-558779b0c0fd,ALLOW,NonPublicAPI
user_53,user_53,ICMP,192.168.42.146,443,172.19.6.132,53,12.101.250.214,25389,2025-07-14 14:24:33,2025-07-14 14:24:33,2025-07-14 14:39:21,10496,3232,a903d0a0-527d-496c-86aa-558779b0c0fd,ALLOW,FTP
user_53,user_53,HTTP,192.168.50.67,17675,172.23.164.64,53980,47.145.227.35,8911,2025-07-14 14:24:33,2025-07-14 14:24:33,2025-07-14 14:28:09,4045,2014,a903d0a0-527d-496c-86aa-558779b0c0fd,ALLOW,FTP
user_54,user_54,ICMP,10.73.22.59,25177,192.168.205.72,37283,102.183.200.242,12255,2025-07-14 08:38:24,2025-07-14 08:38:24,2025-07-14 08:48:14,2177,3141,26ba9eae-a74d-4d73-90de-ac735c809989,ALLOW,SMTP
user_54,user_54,NonPublicAPI,45.15.219.10,80,10.94.72.212,443,38.77.63.146,53,2025-07-14 11:06:11,2025-07-14 11:06:11,2025-07-14 08:44:37,140671,125265,26ba9eae-a74d-4d73-90de-ac735c809989,ALLOW,NonPublicAPI
user_54,user_54,HTTP,172.30.27.198,80,192.168.74.15,24947,209.155.141.168,22,2025-07-14 08:42:24,2025-07-14 08:42:24,2025-07-14 08:55:59,1663,8351,26ba9eae-a74d-4d73-90de-ac735c809989,ALLOW,HTTPS
user_54,user_54,TCP,172.25.61.204,15902,172.27.161.180,12507,211.145.5.184,53,2025-07-14 08:41:24,2025-07-14 08:41:24,2025-07-14 08:50:29,14606,2318,26ba9eae-a74d-4d73-90de-ac735c809989,ALLOW,HTTPS
user_54,user_54,NonPublicAPI,163.150.29.112,22,172.27.32.74,63444,164.213.56.45,80,2025-07-14 09:52:18,2025-07-14 09:52:18,2025-07-14 08:10:40,116040,91364,13c616b7-1766-4f0b-90c2-cfc44237a6f6,ALLOW,NonPublicAPI
user_54,user_54,UDP,10.160.12.132,443,172.25.131.42,53,154.55.192.84,53,2025-07-14 08:04:30,2025-07-14 08:04:30,2025-07-14 08:10:43,4863,-5139,13c616b7-1766-4f0b-90c2-cfc44237a6f6,ALLOW,HTTP
user_54,user_54,HTTP,10.128.215.80,443,192.168.37.108,53,107.78.210.154,20992,2025-07-14 08:05:30,2025-07-14 08:05:30,2025-07-14 08:12:06,5706,10819,13c616b7-1766-4f0b-90c2-cfc44237a6f6,ALLOW,HTTPS
user_54,user_54,HTTPS,10.205.151.144,53759,172.24.112.220,443,210.242.118.202,443,2025-07-14 08:07:30,2025-07-14 08:07:30,2025-07-14 08:14:11,7395,854,13c616b7-1766-4f0b-90c2-cfc44237a6f6,ALLOW,HTTPS
user_54,user_54,TCP,10.248.138.163,22,10.96.152.27,49678,17.202.130.233,58913,2025-07-14 11:55:55,2025-07-14 11:55:55,2025-07-14 11:58:17,701,7015,ddf1de9b-3eaf-4048-8b63-af633d89930c,ALLOW,HTTPS
user_54,user_54,HTTPS,155.108.252.250,27986,192.168.4.250,443,209.221.9.138,53,2025-07-14 14:16:39,2025-07-14 14:16:39,2025-07-14 12:06:15,104684,111888,ddf1de9b-3eaf-4048-8b63-af633d89930c,ALLOW,HTTPS
user_54,user_54,HTTP,172.27.39.17,47960,10.81.35.55,80,216.102.21.43,51114,2025-07-14 12:03:55,2025-07-14 12:03:55,2025-07-14 12:17:44,14619,10433,ddf1de9b-3eaf-4048-8b63-af633d89930c,ALLOW,SSH
user_54,user_54,FTP,192.168.255.103,4609,172.23.247.136,6541,208.95.85.66,443,2025-07-14 12:04:55,2025-07-14 12:04:55,2025-07-14 12:10:59,10262,9990,ddf1de9b-3eaf-4048-8b63-af633d89930c,ALLOW,HTTP
user_54,user_54,HTTP,188.238.253.18,60043,172.16.195.172,53,109.4.197.83,443,2025-07-14 18:35:45,2025-07-14 18:35:45,2025-07-14 12:55:11,113132,106561,0c5091bb-e95b-457a-800e-c0ed70cc714b,ALLOW,HTTP
user_54,user_54,TCP,10.221.247.166,41924,192.168.111.237,46899,55.243.152.37,443,2025-07-14 12:49:55,2025-07-14 12:49:55,2025-07-14 13:02:52,5943,2550,0c5091bb-e95b-457a-800e-c0ed70cc714b,ALLOW,FTP
user_54,user_54,TCP,192.168.2.120,80,172.26.78.137,42795,160.255.140.150,22351,2025-07-14 12:54:55,2025-07-14 12:54:55,2025-07-14 13:08:14,8431,5135,0c5091bb-e95b-457a-800e-c0ed70cc714b,ALLOW,CustomApp
user_54,user_54,SMTP,10.14.72.11,443,192.168.90.28,80,197.172.150.3,80,2025-07-14 13:00:55,2025-07-14 13:00:55,2025-07-14 13:11:21,-924,225,0c5091bb-e95b-457a-800e-c0ed70cc714b,ALLOW,HTTPS
user_54,user_54,HTTP,155.249.87.232,27771,172.16.90.146,6798,169.190.4.159,80,2025-07-14 22:47:29,2025-07-14 22:47:29,2025-07-14 14:58:27,122211,115678,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,ALLOW,HTTP
user_54,user_54,UDP,172.18.53.152,53,172.31.194.37,1564,38.146.124.106,443,2025-07-14 14:55:45,2025-07-14 14:55:45,2025-07-14 15:00:51,8943,3969,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,ALLOW,HTTP
user_54,user_54,FTP,192.168.72.246,8061,10.104.158.78,25,127.97.103.223,443,2025-07-14 14:58:45,2025-07-14 14:58:45,2025-07-14 15:13:42,10117,-3431,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,ALLOW,HTTP
user_54,user_54,HTTPS,172.23.137.39,443,172.16.155.233,80,59.56.39.36,23074,2025-07-14 15:04:45,2025-07-14 15:04:45,2025-07-14 15:09:12,9165,2848,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,ALLOW,DNS
user_54,user_54,HTTP,10.146.184.124,25,172.30.166.239,23330,139.119.53.9,22,2025-07-14 18:49:37,2025-07-14 18:49:37,2025-07-14 18:52:55,11811,8836,485b14b5-2ad1-4182-8aca-185814b0ede4,ALLOW,FTP
user_54,user_54,HTTPS,72.141.92.63,14000,10.246.73.153,2892,145.104.185.177,80,2025-07-14 14:47:25,2025-07-14 14:47:25,2025-07-14 18:53:35,125141,105586,485b14b5-2ad1-4182-8aca-185814b0ede4,ALLOW,HTTPS
user_54,user_54,SMTP,10.43.50.42,20767,172.25.90.184,25,151.70.188.135,443,2025-07-14 18:57:37,2025-07-14 18:57:37,2025-07-14 19:00:57,18262,4459,485b14b5-2ad1-4182-8aca-185814b0ede4,ALLOW,HTTP
user_54,user_54,HTTP,10.212.244.108,58437,192.168.150.237,26862,195.132.254.122,8077,2025-07-14 18:58:37,2025-07-14 18:58:37,2025-07-14 19:05:22,4477,12123,485b14b5-2ad1-4182-8aca-185814b0ede4,ALLOW,HTTP
user_55,user_55,HTTP,10.158.146.106,53,192.168.54.97,80,153.21.9.238,443,2025-07-14 16:51:45,2025-07-14 16:51:45,2025-07-14 16:58:11,14447,650,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,ALLOW,HTTP
user_55,user_55,HTTP,10.248.190.176,4352,172.28.167.10,22,98.114.191.87,25,2025-07-14 16:52:45,2025-07-14 16:52:45,2025-07-14 16:59:35,4574,8008,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,ALLOW,DNS
user_55,user_55,UDP,192.168.3.38,14200,192.168.38.164,443,90.173.197.125,80,2025-07-14 16:59:45,2025-07-14 16:59:45,2025-07-14 17:00:45,16003,-3109,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,ALLOW,HTTP
user_55,user_55,HTTPS,217.128.200.181,1227,10.116.21.92,80,157.246.203.185,58440,2025-07-14 09:26:45,2025-07-14 09:26:45,2025-07-14 17:04:14,110062,97270,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,ALLOW,HTTPS
user_55,user_55,UDP,10.194.86.243,54834,192.168.146.61,50132,216.46.122.77,25,2025-07-14 15:39:12,2025-07-14 15:39:12,2025-07-14 15:46:04,5332,-10837,3866a193-0d22-47e4-b604-b559ebdad2c6,ALLOW,HTTP
user_55,user_55,HTTPS,52.54.168.45,54317,10.89.239.110,80,16.58.232.180,54635,2025-07-14 04:28:11,2025-07-14 04:28:11,2025-07-14 15:44:42,99831,110142,3866a193-0d22-47e4-b604-b559ebdad2c6,ALLOW,HTTPS
user_55,user_55,TCP,192.168.227.64,443,10.23.13.229,46826,89.145.113.54,443,2025-07-14 15:45:12,2025-07-14 15:45:12,2025-07-14 15:50:59,12053,2855,3866a193-0d22-47e4-b604-b559ebdad2c6,ALLOW,HTTPS
user_55,user_55,UDP,192.168.157.144,25,10.13.3.82,55222,155.145.116.79,80,2025-07-14 15:51:12,2025-07-14 15:51:12,2025-07-14 16:03:22,1521,11095,3866a193-0d22-47e4-b604-b559ebdad2c6,ALLOW,HTTP
user_55,user_55,UDP,10.118.226.29,443,10.65.133.222,41617,50.16.250.26,53,2025-07-14 14:25:12,2025-07-14 14:25:12,2025-07-14 14:34:47,-7026,31072,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,ALLOW,HTTPS
user_55,user_55,HTTPS,172.31.21.104,80,10.189.94.167,443,140.111.147.197,13894,2025-07-14 14:29:12,2025-07-14 14:29:12,2025-07-14 14:33:39,10941,9785,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,ALLOW,HTTP
user_55,user_55,TCP,172.28.220.78,80,192.168.92.88,25,91.220.58.190,53,2025-07-14 14:29:12,2025-07-14 14:29:12,2025-07-14 14:41:12,14864,11550,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,ALLOW,HTTPS
user_55,user_55,NonPublicAPI,184.42.169.69,11291,172.21.118.42,52830,155.232.205.86,43691,2025-07-14 02:37:21,2025-07-14 02:37:21,2025-07-14 14:48:15,131733,101707,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,ALLOW,NonPublicAPI
user_55,user_55,UDP,10.241.36.24,2569,172.16.214.254,61129,61.123.114.233,51465,2025-07-14 10:27:19,2025-07-14 10:27:19,2025-07-14 10:38:21,19728,-3425,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,ALLOW,FTP
user_55,user_55,NonPublicAPI,223.190.198.108,443,192.168.229.22,53,130.195.6.243,80,2025-07-14 08:24:50,2025-07-14 08:24:50,2025-07-14 10:30:05,143239,96579,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,ALLOW,NonPublicAPI
user_55,user_55,HTTP,172.21.187.219,60519,192.168.122.166,53,165.19.24.31,20758,2025-07-14 10:35:19,2025-07-14 10:35:19,2025-07-14 10:46:08,7277,1588,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,ALLOW,SMTP
user_55,user_55,HTTPS,172.29.201.141,443,192.168.155.143,28826,26.185.36.69,443,2025-07-14 10:39:19,2025-07-14 10:39:19,2025-07-14 10:42:35,3506,2693,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,ALLOW,HTTP
user_55,user_55,TCP,192.168.25.162,443,172.16.104.73,60230,164.107.54.211,80,2025-07-14 14:09:35,2025-07-14 14:09:35,2025-07-14 14:14:05,5742,12645,cd0de1df-400b-44f2-97f6-89b160270939,ALLOW,CustomApp
user_55,user_55,HTTP,10.94.82.107,32174,192.168.172.17,30805,116.71.95.175,80,2025-07-14 14:11:35,2025-07-14 14:11:35,2025-07-14 14:25:50,7600,10323,cd0de1df-400b-44f2-97f6-89b160270939,ALLOW,SMTP
user_55,user_55,HTTPS,116.192.221.99,52674,192.168.141.72,80,59.101.51.69,80,2025-07-14 09:30:59,2025-07-14 09:30:59,2025-07-14 14:21:44,124573,121474,cd0de1df-400b-44f2-97f6-89b160270939,ALLOW,HTTPS
user_55,user_55,HTTP,192.168.252.218,53,192.168.83.81,32807,177.136.226.212,37707,2025-07-14 14:21:35,2025-07-14 14:21:35,2025-07-14 14:31:31,9522,1289,cd0de1df-400b-44f2-97f6-89b160270939,ALLOW,HTTP
user_55,user_55,HTTPS,192.168.241.156,3693,172.19.134.25,19300,168.39.197.200,443,2025-07-14 12:57:19,2025-07-14 12:57:19,2025-07-14 13:10:47,9480,11158,b93c1d9b-638f-43e0-bbee-333a96835bc8,ALLOW,HTTP
user_55,user_55,TCP,172.20.32.36,27679,192.168.208.93,80,120.40.14.221,80,2025-07-14 13:00:19,2025-07-14 13:00:19,2025-07-14 13:00:41,3465,13622,b93c1d9b-638f-43e0-bbee-333a96835bc8,ALLOW,HTTP
user_55,user_55,UDP,10.255.96.35,53,10.60.225.9,80,189.70.227.213,80,2025-07-14 12:59:19,2025-07-14 12:59:19,2025-07-14 13:02:12,-5035,3133,b93c1d9b-638f-43e0-bbee-333a96835bc8,ALLOW,HTTP
user_55,user_55,NonPublicAPI,136.184.147.115,25,192.168.107.187,54880,220.142.217.249,25,2025-07-14 03:03:54,2025-07-14 03:03:54,2025-07-14 13:10:00,99577,103126,b93c1d9b-638f-43e0-bbee-333a96835bc8,ALLOW,NonPublicAPI
user_56,user_56,HTTP,192.168.32.205,47333,10.221.218.128,3804,112.188.46.47,80,2025-07-14 08:44:26,2025-07-14 08:44:26,2025-07-14 08:56:30,9332,7269,092a1169-6b90-49e1-bb10-c355367e3276,ALLOW,SSH
user_56,user_56,ICMP,192.168.157.55,26159,10.153.13.81,53,93.71.253.21,80,2025-07-14 08:46:26,2025-07-14 08:46:26,2025-07-14 08:49:42,3473,9,092a1169-6b90-49e1-bb10-c355367e3276,ALLOW,HTTPS
user_56,user_56,HTTP,12.221.25.120,22,172.23.77.228,80,208.203.85.161,443,2025-07-14 09:56:20,2025-07-14 09:56:20,2025-07-14 08:47:07,116292,96788,092a1169-6b90-49e1-bb10-c355367e3276,ALLOW,HTTP
user_56,user_56,UDP,192.168.240.160,52697,172.29.242.52,22,11.21.252.10,20907,2025-07-14 08:47:26,2025-07-14 08:47:26,2025-07-14 09:01:53,9633,10167,092a1169-6b90-49e1-bb10-c355367e3276,ALLOW,CustomApp
user_56,user_56,TCP,172.28.132.103,443,172.29.59.120,443,140.133.249.72,53,2025-07-14 12:20:24,2025-07-14 12:20:24,2025-07-14 12:25:59,3295,1617,f9083432-f694-4f74-88a2-be3db77c5505,ALLOW,HTTP
user_56,user_56,UDP,10.106.98.21,443,172.23.63.204,4261,171.138.141.39,26301,2025-07-14 12:23:24,2025-07-14 12:23:24,2025-07-14 12:24:43,10990,13686,f9083432-f694-4f74-88a2-be3db77c5505,ALLOW,HTTP
user_56,user_56,HTTPS,22.186.241.107,33711,192.168.151.174,80,159.241.65.135,443,2025-07-14 09:42:17,2025-07-14 09:42:17,2025-07-14 12:32:16,114406,127580,f9083432-f694-4f74-88a2-be3db77c5505,ALLOW,HTTPS
user_56,user_56,SMTP,192.168.204.131,443,192.168.13.22,41567,11.214.247.119,53,2025-07-14 12:23:24,2025-07-14 12:23:24,2025-07-14 12:35:25,369,-306,f9083432-f694-4f74-88a2-be3db77c5505,ALLOW,SSH
user_56,user_56,NonPublicAPI,63.197.10.202,443,10.204.56.147,7845,165.28.78.39,22,2025-07-14 03:31:10,2025-07-14 03:31:10,2025-07-14 15:50:49,119222,120028,9d7012c2-5c0a-4d06-9603-ce76f768570a,ALLOW,NonPublicAPI
user_56,user_56,UDP,172.19.111.89,80,10.212.241.192,48966,140.180.100.178,61000,2025-07-14 15:45:43,2025-07-14 15:45:43,2025-07-14 15:57:41,8171,6964,9d7012c2-5c0a-4d06-9603-ce76f768570a,ALLOW,HTTPS
user_56,user_56,HTTP,192.168.251.34,80,192.168.2.31,45230,113.181.229.31,2063,2025-07-14 15:43:43,2025-07-14 15:43:43,2025-07-14 15:48:59,8191,6153,9d7012c2-5c0a-4d06-9603-ce76f768570a,ALLOW,HTTPS
user_56,user_56,UDP,10.83.22.240,80,192.168.48.103,20760,43.171.21.212,13817,2025-07-14 15:53:43,2025-07-14 15:53:43,2025-07-14 16:02:19,2853,2472,9d7012c2-5c0a-4d06-9603-ce76f768570a,ALLOW,HTTPS
user_56,user_56,UDP,192.168.3.55,443,172.22.197.122,11106,158.223.58.241,37774,2025-07-14 18:32:54,2025-07-14 18:32:54,2025-07-14 18:33:17,2386,7006,d775b7a2-5adc-429e-95bd-b62552aa98a8,ALLOW,HTTPS
user_56,user_56,FTP,172.25.216.144,80,10.13.100.184,80,87.54.80.206,25,2025-07-14 18:35:54,2025-07-14 18:35:54,2025-07-14 18:42:24,8944,1718,d775b7a2-5adc-429e-95bd-b62552aa98a8,ALLOW,DNS
user_56,user_56,HTTPS,10.29.35.192,22,192.168.253.114,80,54.236.122.2,25,2025-07-14 18:36:54,2025-07-14 18:36:54,2025-07-14 18:45:49,4949,11802,d775b7a2-5adc-429e-95bd-b62552aa98a8,ALLOW,SSH
user_56,user_56,HTTP,21.133.87.97,22446,10.246.9.147,20009,90.76.67.65,80,2025-07-14 16:16:17,2025-07-14 16:16:17,2025-07-14 18:54:47,138028,100652,d775b7a2-5adc-429e-95bd-b62552aa98a8,ALLOW,HTTP
user_56,user_56,HTTPS,192.168.140.38,27898,172.27.31.7,443,188.113.67.79,443,2025-07-14 12:01:13,2025-07-14 12:01:13,2025-07-14 12:07:04,8587,3723,97098c2e-04d3-4c0d-b4fa-755889aca726,ALLOW,HTTPS
user_56,user_56,HTTP,10.54.19.46,80,172.23.108.100,53,67.163.121.49,443,2025-07-14 12:04:13,2025-07-14 12:04:13,2025-07-14 12:13:34,3970,9479,97098c2e-04d3-4c0d-b4fa-755889aca726,ALLOW,HTTPS
user_56,user_56,NonPublicAPI,30.22.195.81,80,172.31.137.55,22,127.61.160.204,47170,2025-07-14 05:40:37,2025-07-14 05:40:37,2025-07-14 12:13:25,140192,113602,97098c2e-04d3-4c0d-b4fa-755889aca726,ALLOW,NonPublicAPI
