geoip_id,user_id,session_id,timestamp,ip_address,latitude,longitude,city,country,isp,action,application
1409127c-0145-4235-8ff1-82485304a0ac,user_51,3b3df8d3-7c8e-4f17-864d-0bcf942e8701,2025-07-14 18:00:26,205.144.147.223,29.410961407077163,-67.77912088632922,Phoenix,DE,ISP_D,ALLOW,HTTP
39f7f3cd-87f6-48e1-a231-2ee745e5fa02,user_51,055ba5ad-25cb-442b-86e2-68b7707f4ee9,2025-07-14 02:31:17,104.127.81.86,51.503062,-0.135104,London,RU,SuspiciousISP,DENY,GeoLookup
1b816a56-6d2e-47c6-85d9-4f11ea93d38a,user_51,055ba5ad-25cb-442b-86e2-68b7707f4ee9,2025-07-14 15:45:38,130.225.226.12,52.49571348296566,-0.07402521144561192,London,AU,ISP_C,DENY,CustomApp
979b7351-4d3d-4b93-8d5f-1a7a5adf912d,user_51,055ba5ad-25cb-442b-86e2-68b7707f4ee9,2025-07-14 15:45:38,217.41.120.48,51.504532,-0.123904,London,UK,ISP_D,ALLOW,HTTP
f9c2493a-21d9-4b0e-81f6-106ea00d8e28,user_51,055ba5ad-25cb-442b-86e2-68b7707f4ee9,2025-07-14 15:47:38,197.245.221.150,51.517349,-0.1241,London,IN,ISP_A,ALLOW,FTP
7005365d-47ba-4293-88e6-2c558dfdd4f4,user_51,537ea3b8-f4f1-4657-87eb-896c227a80c5,2025-07-14 16:28:50,105.236.65.246,34.059295,-118.24387,Los Angeles,RU,SuspiciousISP,DENY,GeoLookup
dc4d64a7-8a60-4bc0-94e8-cd7a95e8e0ee,user_51,537ea3b8-f4f1-4657-87eb-896c227a80c5,2025-07-14 15:38:11,19.66.67.80,34.05475,-118.243844,Los Angeles,FR,ISP_B,ALLOW,HTTP
a0aa4e5d-59b6-454d-a47a-4ea26f641ab2,user_51,537ea3b8-f4f1-4657-87eb-896c227a80c5,2025-07-14 15:39:11,155.111.128.44,36.722497691674185,-103.14320737965096,Los Angeles,US,ISP_A,ALLOW,HTTP
160f4322-8333-470f-a0ad-0342f31b1e54,user_51,537ea3b8-f4f1-4657-87eb-896c227a80c5,2025-07-14 15:46:11,114.44.145.201,34.055526,-118.244543,Los Angeles,AU,ISP_C,ALLOW,HTTPS
5f7b8445-4a71-43b6-bf88-447efe961832,user_52,f09ba66f-5d71-47df-8041-47a5233e8720,2025-07-14 18:11:05,69.125.235.227,29.754798,-95.360209,Houston,DE,ISP_D,ALLOW,FTP
4e147df4-a8d6-4a79-9486-5688dedef02b,user_52,f09ba66f-5d71-47df-8041-47a5233e8720,2025-07-14 03:02:33,93.96.113.32,29.764401,-95.378686,Houston,RU,SuspiciousISP,DENY,GeoLookup
bf121181-9f50-4ab2-b559-cbce7f17dfee,user_52,f09ba66f-5d71-47df-8041-47a5233e8720,2025-07-14 18:17:05,180.194.193.172,29.767433,-95.360742,Houston,US,ISP_B,ALLOW,HTTP
69e5ba9d-2d14-47be-bced-a307423d9dbd,user_52,f09ba66f-5d71-47df-8041-47a5233e8720,2025-07-14 18:23:05,128.82.92.58,29.766699,-95.374972,Houston,DE,ISP_C,ALLOW,DNS
be10437f-6f38-4512-87db-1bb3b1f3d962,user_52,290d065c-13a1-48da-b516-363377b622b6,2025-07-14 12:21:18,194.52.132.228,29.755551,-95.374257,Houston,FR,ISP_D,ALLOW,HTTPS
f3b670ab-8f78-4aae-ac00-3da7551afc8b,user_52,290d065c-13a1-48da-b516-363377b622b6,2025-07-14 18:19:56,153.186.186.165,29.762989,-95.360784,Houston,RU,SuspiciousISP,DENY,GeoLookup
ef3d88b3-a2b6-4fb4-b5ca-db3b47a47a94,user_52,290d065c-13a1-48da-b516-363377b622b6,2025-07-14 12:23:18,18.76.69.52,29.756988,-95.377675,Houston,CA,ISP_B,ALLOW,FTP
27589f53-3c54-4266-a1d6-4467019711c8,user_52,290d065c-13a1-48da-b516-363377b622b6,2025-07-14 12:30:18,108.235.123.97,21.930643546231742,-96.2251634586942,Houston,IN,ISP_D,ALLOW,DNS
32e9698f-124d-4e5e-b936-2f5c3c87e85f,user_52,ff81898b-db6c-4faa-afcb-4a73b15e1837,2025-07-14 04:17:56,87.220.22.218,48.850602,2.355653,Paris,RU,SuspiciousISP,DENY,GeoLookup
833b333d-6833-475f-92b6-7fbaf1157f23,user_52,ff81898b-db6c-4faa-afcb-4a73b15e1837,2025-07-14 13:00:32,134.152.156.215,43.503658596736116,1.1838862211271757,Paris,FR,ISP_D,ALLOW,CustomApp
0a246450-a86e-4082-b157-40e96dbbd648,user_52,ff81898b-db6c-4faa-afcb-4a73b15e1837,2025-07-14 13:02:32,187.149.124.84,48.857759,2.35659,Paris,UK,ISP_B,ALLOW,DNS
6e13f976-2a8e-4990-be88-ecb7bb50e25d,user_52,ff81898b-db6c-4faa-afcb-4a73b15e1837,2025-07-14 13:07:32,28.19.221.32,48.849071,2.351728,Paris,UK,ISP_A,ALLOW,HTTP
f7077b15-d4d7-4eb7-85a4-a8ad9114950b,user_52,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,2025-07-14 04:46:13,103.0.79.185,41.875382,-87.630774,Chicago,RU,SuspiciousISP,DENY,GeoLookup
c8e3ede6-cf75-4b58-b012-a76da286eaa5,user_52,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,2025-07-14 17:14:16,28.196.194.174,41.878089,-87.63977,Chicago,AU,ISP_B,ALLOW,HTTP
759b37d0-53cc-4f91-9633-f364d846c50c,user_52,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,2025-07-14 17:20:16,103.188.41.96,41.872062,-87.634696,Chicago,US,ISP_D,ALLOW,FTP
e8edfa53-fd30-4304-8148-eec589e68f6f,user_52,5f9982bf-9cb1-43e1-8e69-68acf4a45ad4,2025-07-14 17:18:16,158.104.114.69,24.956309330628102,-76.31591272317343,Chicago,FR,ISP_C,ALLOW,HTTP
56f76f76-87e5-42ba-b9bd-00b3608efb02,user_52,16e52fbe-cf50-43bb-9afb-2b64148940a0,2025-07-14 10:15:30,142.159.244.177,19.07686,72.880197,Mumbai,RU,SuspiciousISP,DENY,GeoLookup
66476a09-5e27-4b2e-b006-c400e0cfdfbf,user_52,16e52fbe-cf50-43bb-9afb-2b64148940a0,2025-07-14 15:04:10,88.146.64.226,19.068561,72.877035,Mumbai,UK,ISP_D,ALLOW,HTTPS
a1d8b469-6a2a-4d4a-ada7-1ab32d3699db,user_52,16e52fbe-cf50-43bb-9afb-2b64148940a0,2025-07-14 15:04:10,99.235.11.17,19.07505,72.880409,Mumbai,DE,ISP_D,ALLOW,HTTP
39b60f63-a35e-4e09-b832-ea6fce3ed93a,user_52,16e52fbe-cf50-43bb-9afb-2b64148940a0,2025-07-14 15:09:10,69.93.251.80,20.071837116499303,56.40004074203641,Mumbai,IN,ISP_A,ALLOW,SSH
b6f6291b-9b97-4dc5-921d-9df1b6015dbb,user_52,e2987a45-74c5-4de9-a333-b33c4011e10c,2025-07-14 08:24:59,59.55.71.40,33.439794,-112.064582,Phoenix,FR,ISP_D,ALLOW,HTTPS
4361c234-7011-477a-9749-d894a2921cbf,user_52,e2987a45-74c5-4de9-a333-b33c4011e10c,2025-07-14 08:28:59,161.158.1.90,33.447104,-112.083151,Phoenix,IN,ISP_D,ALLOW,HTTPS
a52f8b9b-5efe-495d-9b0b-c5e4a4d9d5dd,user_52,e2987a45-74c5-4de9-a333-b33c4011e10c,2025-07-14 08:30:59,222.201.157.119,21.852605197597757,-159.16211523706204,Phoenix,IN,ISP_A,ALLOW,HTTPS
bf254faa-7d30-4d49-86ed-526513353754,user_52,e2987a45-74c5-4de9-a333-b33c4011e10c,2025-07-14 17:19:49,146.248.7.143,33.457695,-112.065505,Phoenix,RU,SuspiciousISP,DENY,GeoLookup
0e1041f7-cd71-4fbd-84a1-c600f71e9d2e,user_53,c9d76477-bffa-40d2-b9a9-7131a7a24600,2025-07-14 08:01:27,198.249.16.115,20.664616789558252,-168.8825725397363,Los Angeles,FR,ISP_D,ALLOW,DNS
73f5229a-84b5-41c8-ab7b-e5371b123f12,user_53,c9d76477-bffa-40d2-b9a9-7131a7a24600,2025-07-14 08:04:27,61.188.164.61,34.062123,-118.240737,Los Angeles,FR,ISP_A,ALLOW,CustomApp
8c18b87f-d25b-4cf4-b7e4-fc8b108323bc,user_53,c9d76477-bffa-40d2-b9a9-7131a7a24600,2025-07-14 08:03:27,96.255.74.211,34.051882,-118.239882,Los Angeles,CA,ISP_B,ALLOW,HTTP
e9d6c947-f16e-48fa-b704-a0433895d42c,user_53,c9d76477-bffa-40d2-b9a9-7131a7a24600,2025-07-14 23:24:17,114.123.241.190,34.052654,-118.238707,Los Angeles,RU,SuspiciousISP,DENY,GeoLookup
97830541-9aa5-4b0e-84d9-44d9ae197db1,user_53,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,2025-07-14 15:49:02,140.58.163.121,19.067406,72.870388,Mumbai,CA,ISP_A,ALLOW,CustomApp
ce9de093-06a5-4a84-b2b7-17e2a594f03a,user_53,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,2025-07-14 15:50:02,204.26.110.154,19.075674,72.871737,Mumbai,US,ISP_B,ALLOW,SSH
cdd7cbc7-55a1-4be4-92ee-0e5e642d4cae,user_53,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,2025-07-14 13:46:12,90.66.248.127,19.066442,72.882883,Mumbai,RU,SuspiciousISP,DENY,GeoLookup
ba519bd6-5759-453c-b74d-6a838cd621ea,user_53,8cf497e1-d391-43f3-8e3d-61a0d8b26eb8,2025-07-14 16:01:02,99.186.114.131,19.12205398527428,51.96447645666878,Mumbai,IN,ISP_B,ALLOW,HTTP
a36874be-a0a2-4ae8-82e9-df7d5083cd69,user_53,2b55f79b-b6ea-4032-9a76-eee45ea279b1,2025-07-14 16:53:30,168.37.41.71,41.884545,-87.637013,Chicago,UK,ISP_C,ALLOW,SSH
7076d047-3780-4323-b8b7-bd91174674de,user_53,2b55f79b-b6ea-4032-9a76-eee45ea279b1,2025-07-14 16:57:30,65.109.176.6,41.871367,-87.621782,Chicago,FR,ISP_D,ALLOW,SSH
8927cb19-0bbe-499f-a9da-4319a5055a01,user_53,2b55f79b-b6ea-4032-9a76-eee45ea279b1,2025-07-14 09:51:19,46.82.233.183,41.88244,-87.631851,Chicago,RU,SuspiciousISP,DENY,GeoLookup
50d584f1-94bd-402a-85c0-245444ff801b,user_53,2b55f79b-b6ea-4032-9a76-eee45ea279b1,2025-07-14 16:59:30,55.252.12.31,41.883357,-87.622602,Chicago,FR,ISP_B,ALLOW,HTTP
7d6e2405-3b41-4cf8-a65d-fedbe796aace,user_53,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,2025-07-14 22:30:36,197.73.125.248,48.862641,2.355558,Paris,RU,SuspiciousISP,DENY,GeoLookup
f586a1bf-ad7d-43b4-9d1b-09159f69f41a,user_53,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,2025-07-14 12:19:22,129.224.252.179,48.84816,2.352811,Paris,AU,ISP_C,ALLOW,HTTPS
7ea261a4-3568-4f1a-9677-1f9b14088e93,user_53,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,2025-07-14 12:20:22,136.199.9.160,53.41698465174847,2.9487705934889066,Paris,FR,ISP_C,ALLOW,HTTP
0e31c3d3-c03c-49d5-953b-23b95e10d920,user_53,1c7d544a-9fa0-40ec-a8aa-6060bdfb1f43,2025-07-14 12:28:22,200.136.237.156,48.853791,2.346691,Paris,UK,ISP_B,ALLOW,SMTP
51f0a8fe-0542-4e4b-8bba-0eb3846e65ba,user_53,77a280d8-018c-470d-bc73-a25dd13605c3,2025-07-14 08:10:39,140.93.85.80,12.977393,77.58482,Bangalore,CA,ISP_C,ALLOW,SMTP
2736f6df-b426-411f-a2a0-f6f7389b5962,user_53,77a280d8-018c-470d-bc73-a25dd13605c3,2025-07-14 00:26:45,161.54.79.132,12.972139,77.595104,Bangalore,RU,SuspiciousISP,DENY,GeoLookup
b2cb3aa3-0c9c-49af-b94f-fcd8ca231671,user_53,77a280d8-018c-470d-bc73-a25dd13605c3,2025-07-14 08:14:39,202.235.87.5,12.966149,77.600428,Bangalore,DE,ISP_B,ALLOW,HTTP
80db8c7f-1d58-4313-be86-94c2815aa28b,user_53,77a280d8-018c-470d-bc73-a25dd13605c3,2025-07-14 08:13:39,62.235.195.159,18.47670323055896,103.7981395025387,Bangalore,DE,ISP_C,ALLOW,SSH
a09dc52d-a08a-45a2-af53-4eef7170e0f9,user_53,a903d0a0-527d-496c-86aa-558779b0c0fd,2025-07-14 14:18:33,46.97.169.32,19.070965,72.876247,Mumbai,DE,ISP_C,ALLOW,HTTPS
245368cf-3872-4257-bb94-710ed76bed3b,user_53,a903d0a0-527d-496c-86aa-558779b0c0fd,2025-07-14 00:04:06,217.166.178.247,19.070543,72.886876,Mumbai,RU,SuspiciousISP,DENY,GeoLookup
4d3c23f4-6c78-4fcc-af91-d4322fb7b1e9,user_53,a903d0a0-527d-496c-86aa-558779b0c0fd,2025-07-14 14:20:33,171.179.68.49,11.27624634448053,62.12268313380699,Mumbai,AU,ISP_C,ALLOW,DNS
e2a510cb-994c-4a59-b2bf-89928c666f73,user_53,a903d0a0-527d-496c-86aa-558779b0c0fd,2025-07-14 14:24:33,148.1.158.45,19.072726,72.876158,Mumbai,CA,ISP_D,ALLOW,HTTP
28a4b502-e48e-4aad-89d6-88c6c43242aa,user_54,26ba9eae-a74d-4d73-90de-ac735c809989,2025-07-14 08:38:24,41.56.165.222,24.942824869549884,97.3783584684879,Mumbai,FR,ISP_A,ALLOW,HTTPS
525fb4bb-76b6-4270-9a24-334c5ebd3d17,user_54,26ba9eae-a74d-4d73-90de-ac735c809989,2025-07-14 18:58:05,153.135.203.136,19.067772,72.868251,Mumbai,RU,SuspiciousISP,DENY,GeoLookup
abab4899-d723-4945-8f0b-4b7ff38a4b6a,user_54,26ba9eae-a74d-4d73-90de-ac735c809989,2025-07-14 08:40:24,118.111.98.218,19.069216,72.884346,Mumbai,FR,ISP_C,ALLOW,SSH
eb2961ca-ae28-49ea-a218-0b79ff8ac38f,user_54,26ba9eae-a74d-4d73-90de-ac735c809989,2025-07-14 08:50:24,145.209.71.162,19.079875,72.868066,Mumbai,UK,ISP_D,ALLOW,HTTPS
8024a01c-eb98-4831-a6ec-6329df751e04,user_54,13c616b7-1766-4f0b-90c2-cfc44237a6f6,2025-07-14 10:30:49,77.98.218.67,40.70962,-74.002211,New York,RU,SuspiciousISP,DENY,GeoLookup
e89c4479-ec5d-4b0a-9fb7-c01c33c8a6af,user_54,13c616b7-1766-4f0b-90c2-cfc44237a6f6,2025-07-14 08:02:30,121.73.227.140,51.952045859333495,-44.750190361360744,New York,CA,ISP_A,ALLOW,SSH
62b67299-9014-46b2-8be4-4f8fe42d16f0,user_54,13c616b7-1766-4f0b-90c2-cfc44237a6f6,2025-07-14 08:07:30,68.236.209.191,40.712633,-73.999083,New York,FR,ISP_A,ALLOW,HTTPS
48e97610-26ec-4574-8c54-cba88b563220,user_54,13c616b7-1766-4f0b-90c2-cfc44237a6f6,2025-07-14 08:13:30,198.72.44.95,40.715737,-74.008802,New York,US,ISP_D,ALLOW,CustomApp
7cd7d586-53ed-4b50-bda3-f5d215e1d999,user_54,ddf1de9b-3eaf-4048-8b63-af633d89930c,2025-07-14 11:55:55,13.71.126.151,41.884875,-87.634915,Chicago,AU,ISP_A,ALLOW,HTTP
8d2dd157-cbc7-465b-820b-053d28206609,user_54,ddf1de9b-3eaf-4048-8b63-af633d89930c,2025-07-14 12:33:06,174.197.153.161,41.879958,-87.625875,Chicago,RU,SuspiciousISP,DENY,GeoLookup
5321393b-6db6-475d-896f-1cd09f33440f,user_54,ddf1de9b-3eaf-4048-8b63-af633d89930c,2025-07-14 11:59:55,120.60.105.189,41.881955,-87.639104,Chicago,CA,ISP_B,ALLOW,HTTP
19bde092-c14d-4565-9fd8-027f2516b220,user_54,ddf1de9b-3eaf-4048-8b63-af633d89930c,2025-07-14 11:58:55,89.1.78.133,61.8263575371336,-60.815205060806726,Chicago,AU,ISP_C,ALLOW,HTTPS
7e7845ed-1661-4f14-9db1-9fef235031a4,user_54,0c5091bb-e95b-457a-800e-c0ed70cc714b,2025-07-14 11:31:08,206.40.2.95,52.524545,13.412332,Berlin,RU,SuspiciousISP,DENY,GeoLookup
ce3aadb5-d499-4dad-a25c-80678598497e,user_54,0c5091bb-e95b-457a-800e-c0ed70cc714b,2025-07-14 12:51:55,173.94.112.99,52.523589,13.403292,Berlin,CA,ISP_D,ALLOW,HTTPS
69b35ace-acee-462b-a932-7d5fb8c91758,user_54,0c5091bb-e95b-457a-800e-c0ed70cc714b,2025-07-14 12:56:55,141.85.64.3,52.518265,13.411973,Berlin,CA,ISP_A,ALLOW,SSH
d41ed20a-3062-4503-acd9-bf22753252e6,user_54,0c5091bb-e95b-457a-800e-c0ed70cc714b,2025-07-14 12:54:55,171.58.13.240,61.17180515790593,17.607303300818415,Berlin,US,ISP_C,ALLOW,HTTP
c5f3b282-b6e8-459e-b2a2-6159f2e3892b,user_54,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,2025-07-14 14:33:21,200.243.209.30,29.751975,-95.377761,Houston,RU,SuspiciousISP,DENY,GeoLookup
4a305f7f-58aa-44bb-8aab-9cf0871aa3c3,user_54,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,2025-07-14 14:55:45,67.127.180.186,29.7659,-95.375742,Houston,AU,ISP_D,ALLOW,CustomApp
6f48ec25-3f56-41ef-a5dc-76bb884a3e1e,user_54,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,2025-07-14 14:54:45,47.110.200.226,40.88793346016362,-74.13131718877241,Houston,CA,ISP_A,ALLOW,HTTPS
df30b420-07b6-40ee-aef2-779a3a2b36fb,user_54,56f5089f-b9f6-43fd-b6ab-4d655ebeef7d,2025-07-14 15:01:45,38.130.41.97,29.756608,-95.36821,Houston,CA,ISP_D,ALLOW,HTTP
36e30288-ea16-42bd-a3b9-568cf1919b3f,user_54,485b14b5-2ad1-4182-8aca-185814b0ede4,2025-07-14 18:49:37,176.20.232.110,29.757762,-95.36842,Houston,US,ISP_A,ALLOW,HTTP
a66ee388-6483-434a-b6c4-f0f4d788f50b,user_54,485b14b5-2ad1-4182-8aca-185814b0ede4,2025-07-14 16:19:43,208.93.254.232,29.765081,-95.366995,Houston,RU,SuspiciousISP,DENY,GeoLookup
4a56a9dd-256c-46dd-bedf-20d912344ef5,user_54,485b14b5-2ad1-4182-8aca-185814b0ede4,2025-07-14 18:55:37,80.76.171.225,15.092044159877634,-126.93524961434615,Houston,CA,ISP_D,ALLOW,FTP
2a866993-89a2-4db4-add1-24df0480519b,user_54,485b14b5-2ad1-4182-8aca-185814b0ede4,2025-07-14 19:01:37,125.65.149.91,29.76032,-95.363686,Houston,UK,ISP_A,ALLOW,DNS
22f0f6b8-5c8b-4a04-aeba-7e5612d1b985,user_55,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,2025-07-14 16:51:45,203.213.174.99,34.053882,-118.237795,Los Angeles,IN,ISP_D,ALLOW,HTTPS
eea50481-c7d2-499e-9810-1d5a7d8e9c83,user_55,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,2025-07-14 16:53:45,72.41.120.137,34.053056,-118.249415,Los Angeles,AU,ISP_C,ALLOW,HTTP
47520d59-4540-4e26-a07b-1ebaae94fd33,user_55,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,2025-07-14 16:57:45,172.123.81.101,27.51762077337667,-120.8461489422701,Los Angeles,UK,ISP_B,ALLOW,FTP
9c17de0d-8390-4764-84ef-2852a8aaf64b,user_55,9fee5049-d3ba-44ba-8156-ccb9f0efb6bd,2025-07-14 00:54:57,72.155.215.127,34.04968,-118.233747,Los Angeles,RU,SuspiciousISP,DENY,GeoLookup
28f67f47-b74c-4962-82eb-6dbf7a295180,user_55,3866a193-0d22-47e4-b604-b559ebdad2c6,2025-07-14 15:39:12,82.72.116.2,19.572290851735588,-128.53622432415415,Houston,CA,ISP_D,ALLOW,CustomApp
3bf1a363-eb05-499f-93b9-831491afcec3,user_55,3866a193-0d22-47e4-b604-b559ebdad2c6,2025-07-14 05:53:08,46.235.224.223,29.763101,-95.362587,Houston,RU,SuspiciousISP,DENY,GeoLookup
ec69c967-f025-4bc1-8cc3-43b9e1ebc18a,user_55,3866a193-0d22-47e4-b604-b559ebdad2c6,2025-07-14 15:41:12,18.250.223.236,29.769931,-95.378231,Houston,FR,ISP_C,ALLOW,FTP
bef47093-a4ba-4405-830e-3df75652411a,user_55,3866a193-0d22-47e4-b604-b559ebdad2c6,2025-07-14 15:51:12,52.205.204.10,29.758627,-95.366806,Houston,UK,ISP_A,ALLOW,HTTPS
aaf19f1b-8c52-42d4-a760-6e8a86635d86,user_55,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,2025-07-14 14:25:12,32.100.226.30,33.86073437344808,-145.86648053567046,Phoenix,CA,ISP_B,ALLOW,HTTPS
e9d69015-c7ff-4eed-900d-c6c83e3b366c,user_55,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,2025-07-14 14:28:12,133.45.116.149,33.440235,-112.072744,Phoenix,CA,ISP_D,ALLOW,HTTP
bd42e6d8-f148-4ede-988d-363f176ccf8f,user_55,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,2025-07-14 14:29:12,121.128.111.106,33.445109,-112.066237,Phoenix,CA,ISP_B,ALLOW,SMTP
983f8d6a-2632-4d6f-9c5b-7494342d309b,user_55,3dbffcbc-04df-4d31-947c-c20b9cc14c6b,2025-07-14 04:47:48,107.188.194.221,33.442847,-112.078658,Phoenix,RU,SuspiciousISP,DENY,GeoLookup
0fb1ec8e-8a89-4652-83a8-2508f4681d00,user_55,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,2025-07-14 10:27:19,219.72.150.183,43.28590794267167,-94.54343434250262,Phoenix,US,ISP_A,ALLOW,DNS
4797c47a-1c5b-41ef-861d-6b71518896e6,user_55,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,2025-07-14 12:46:38,12.121.91.163,33.448819,-112.064051,Phoenix,RU,SuspiciousISP,DENY,GeoLookup
d7104b24-94fd-4cfd-9c41-a2d0fd89fd37,user_55,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,2025-07-14 10:33:19,168.137.217.136,33.453388,-112.06473,Phoenix,IN,ISP_B,ALLOW,HTTPS
15cdd49f-626a-416e-8b6e-58c8ef34bfc8,user_55,10e56ffa-bfb8-430f-b4c8-7c16a83f9ec1,2025-07-14 10:39:19,135.67.38.43,33.455287,-112.070399,Phoenix,US,ISP_A,ALLOW,HTTP
3ee15788-bb9f-4985-b915-480da284af9a,user_55,cd0de1df-400b-44f2-97f6-89b160270939,2025-07-14 14:09:35,82.243.63.207,48.866563,2.35705,Paris,UK,ISP_A,ALLOW,HTTPS
e315a30d-fd2d-407a-a8bc-d060f758ad26,user_55,cd0de1df-400b-44f2-97f6-89b160270939,2025-07-14 14:13:35,79.36.34.64,48.856725,2.346332,Paris,DE,ISP_C,ALLOW,FTP
bcaaa639-2ab1-4a0e-a1b1-4fe9a50a6ddb,user_55,cd0de1df-400b-44f2-97f6-89b160270939,2025-07-14 10:16:50,149.22.136.123,48.851822,2.356372,Paris,RU,SuspiciousISP,DENY,GeoLookup
a755045e-a946-4d67-b8ab-72507fbd341a,user_55,cd0de1df-400b-44f2-97f6-89b160270939,2025-07-14 14:15:35,141.220.80.68,48.853597,2.349179,Paris,FR,ISP_D,ALLOW,HTTPS
b9ffd6d3-b307-403c-b297-83e2a50fa954,user_55,b93c1d9b-638f-43e0-bbee-333a96835bc8,2025-07-14 12:57:19,63.181.71.4,41.883175,-87.639397,Chicago,DE,ISP_B,ALLOW,DNS
ccc9438e-b732-48d5-82a0-948a52ad19bd,user_55,b93c1d9b-638f-43e0-bbee-333a96835bc8,2025-07-14 12:58:19,45.169.191.88,41.883542,-87.625874,Chicago,IN,ISP_B,ALLOW,SMTP
d160d475-5118-433d-ade9-42005e2f1cee,user_55,b93c1d9b-638f-43e0-bbee-333a96835bc8,2025-07-14 12:59:19,93.221.168.57,29.77825486975844,-59.01232922439742,Chicago,US,ISP_B,ALLOW,HTTP
d284304e-3331-4546-a50c-13d85219dc47,user_55,b93c1d9b-638f-43e0-bbee-333a96835bc8,2025-07-14 22:05:42,73.21.169.218,41.881153,-87.627162,Chicago,RU,SuspiciousISP,DENY,GeoLookup
53ed9328-0f1c-4e88-b5a0-a867b07219af,user_56,092a1169-6b90-49e1-bb10-c355367e3276,2025-07-14 08:44:26,124.43.174.182,34.057905,-118.241104,Los Angeles,AU,ISP_D,ALLOW,HTTP
d265751a-0ccf-4234-b5f5-080213660655,user_56,092a1169-6b90-49e1-bb10-c355367e3276,2025-07-14 08:46:26,106.196.40.170,19.973984023618023,-85.09628226564233,Los Angeles,FR,ISP_A,ALLOW,HTTPS
f1b46a6c-8db7-4e8d-b9ed-ee56586cee1a,user_56,092a1169-6b90-49e1-bb10-c355367e3276,2025-07-14 00:24:35,186.25.133.201,34.046109,-118.235176,Los Angeles,RU,SuspiciousISP,DENY,GeoLookup
fc5faaaf-7fa2-41f4-b6d2-4a9c1cfbba2c,user_56,092a1169-6b90-49e1-bb10-c355367e3276,2025-07-14 08:53:26,163.108.229.152,34.05546,-118.251649,Los Angeles,AU,ISP_D,ALLOW,DNS
e209fdaf-a76d-45ed-ad96-918137b60f4e,user_56,f9083432-f694-4f74-88a2-be3db77c5505,2025-07-14 12:20:24,46.176.180.119,29.76487,-95.371916,Houston,IN,ISP_B,ALLOW,SMTP
592f3823-2318-4442-936b-97c0d4872e35,user_56,f9083432-f694-4f74-88a2-be3db77c5505,2025-07-14 12:22:24,131.114.220.28,29.757847,-95.361351,Houston,DE,ISP_A,ALLOW,CustomApp
39a5c79c-0945-4211-ba95-16c8059f67b5,user_56,f9083432-f694-4f74-88a2-be3db77c5505,2025-07-14 08:53:42,129.184.136.100,29.752538,-95.361991,Houston,RU,SuspiciousISP,DENY,GeoLookup
60302d1d-4cd8-4ccf-9cb2-c8c155eb7b8d,user_56,f9083432-f694-4f74-88a2-be3db77c5505,2025-07-14 12:23:24,209.108.94.126,27.266004159391837,-85.59662261972719,Houston,CA,ISP_D,ALLOW,HTTP
ca71f9df-4cba-4156-86cb-406b8c0df102,user_56,9d7012c2-5c0a-4d06-9603-ce76f768570a,2025-07-14 23:05:27,175.242.111.216,52.511803,13.410475,Berlin,RU,SuspiciousISP,DENY,GeoLookup
20b32db9-5db6-4e56-b3a7-0040e0dbc65b,user_56,9d7012c2-5c0a-4d06-9603-ce76f768570a,2025-07-14 15:44:43,193.127.45.19,52.526481,13.410975,Berlin,CA,ISP_D,ALLOW,HTTPS
4a6eebe6-ad4b-4fa1-8a12-75a59bb78a18,user_56,9d7012c2-5c0a-4d06-9603-ce76f768570a,2025-07-14 15:49:43,148.249.109.60,52.521383,13.396616,Berlin,DE,ISP_B,ALLOW,SSH
c0d53e08-6ded-44b5-b0d4-ffeec50e1b4b,user_56,9d7012c2-5c0a-4d06-9603-ce76f768570a,2025-07-14 15:44:43,211.84.126.81,74.376217208801,13.592582543473542,Berlin,AU,ISP_A,ALLOW,HTTP
9f3a8b4f-4998-4100-abf9-fedc359c4133,user_56,d775b7a2-5adc-429e-95bd-b62552aa98a8,2025-07-14 18:32:54,162.222.77.83,48.850129,2.345234,Paris,AU,ISP_A,ALLOW,SMTP
5a6f88c8-4054-4a66-b386-bff15798d1f3,user_56,d775b7a2-5adc-429e-95bd-b62552aa98a8,2025-07-14 18:33:54,216.52.117.34,31.861006889820125,1.9552875639499114,Paris,DE,ISP_C,ALLOW,HTTPS
